dt_s,status_before,reason_before,full_matrix_error_before,R16_before,R26_before,abs_R16_before,abs_R26_before,dispersion_error_before,determinant_error_before,canonical_J_error_before,epsilon,richardson_levels,ranks,finest_epsilon_before,rays_per_segment_before,elapsed_s_before,integration_method_before,path_before,scaled_max_error_before,relative_frobenius_error_before,worst_entry_before,orbit_threader_wall_s_before,R11_before,R12_before,R13_before,R14_before,R15_before,R21_before,R22_before,R23_before,R24_before,R25_before,R31_before,R32_before,R33_before,R34_before,R35_before,R36_before,R41_before,R42_before,R43_before,R44_before,R45_before,R46_before,R51_before,R52_before,R53_before,R54_before,R55_before,R56_before,R61_before,R62_before,R63_before,R64_before,R65_before,R66_before,difference_from_finest_dt_before,R16_difference_from_finest_dt_before,R26_difference_from_finest_dt_before,mpi_matrix_max_difference_before,mpi_diagnostics_max_difference_before,status_after,reason_after,full_matrix_error_after,R16_after,R26_after,abs_R16_after,abs_R26_after,dispersion_error_after,determinant_error_after,canonical_J_error_after,finest_epsilon_after,rays_per_segment_after,elapsed_s_after,integration_method_after,path_after,scaled_max_error_after,relative_frobenius_error_after,worst_entry_after,orbit_threader_wall_s_after,R11_after,R12_after,R13_after,R14_after,R15_after,R21_after,R22_after,R23_after,R24_after,R25_after,R31_after,R32_after,R33_after,R34_after,R35_after,R36_after,R41_after,R42_after,R43_after,R44_after,R45_after,R46_after,R51_after,R52_after,R53_after,R54_after,R55_after,R56_after,R61_after,R62_after,R63_after,R64_after,R65_after,R66_after,difference_from_finest_dt_after,R16_difference_from_finest_dt_after,R26_difference_from_finest_dt_after,mpi_matrix_max_difference_after,mpi_diagnostics_max_difference_after,scaled_max_error_gain,abs_R16_gain,abs_R26_gain
1.000000000000e-13,OK,,5.465773311659e-02,-1.441403319337e-02,-3.688071943917e-03,1.441403319337e-02,3.688071943917e-03,1.441403319337e-02,1.741138000000e-03,2.261020600000e-03,1.000000000000e-01,0,1,1.000000000000e-01,12,1.395320599992e+01,BORIS,L0/dt-1e-13/eps-0.1/ranks-1,5.465773311659e-02,6.487595950037e-03,R34,1.369850000000e+01,-1.395629074577e+00,-1.312117995026e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.229510346851e-01,-1.394594077296e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.876271938773e+00,1.046142089110e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.341273796457e+00,3.877991795505e+00,0.000000000000e+00,0.000000000000e+00,3.937635331637e-03,1.439990078189e-02,0.000000000000e+00,0.000000000000e+00,1.000000000004e+00,-8.763892629138e-02,-3.217006663507e-14,-4.769319495233e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,OK,,5.465773287659e-02,-1.441403307912e-02,-3.688071931069e-03,1.441403307912e-02,3.688071931069e-03,1.441403307912e-02,1.741137900000e-03,2.261020600000e-03,1.000000000000e-01,12,1.333495187503e+01,BORIS,L0/dt-1e-13/eps-0.1/ranks-1,5.465773287659e-02,6.487595918215e-03,R34,1.311740000000e+01,-1.395629074461e+00,-1.312117994734e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.229510346721e-01,-1.394594077274e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.876271938694e+00,1.046142089086e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.341273796453e+00,3.877991795495e+00,0.000000000000e+00,0.000000000000e+00,3.937635242832e-03,1.439990065550e-02,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-8.763892632632e-02,-4.002047648861e-14,7.537091363218e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000004391e+00,1.000000007926e+00,1.000000003484e+00
3.000000000000e-13,OK,,4.921596638109e-06,-1.152741427485e-06,-1.987357859630e-07,1.152741427485e-06,1.987357859630e-07,1.152741427485e-06,5.561820300000e-08,3.577451400000e-06,1.000000000000e-06,0,1,1.000000000000e-06,12,5.264098541811e+00,BORIS,L0/dt-3e-13/eps-1e-06/ranks-1,4.921596638109e-06,5.035794607918e-07,R52,5.041750000000e+00,-1.386351007657e+00,-1.278840781427e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209434556238e-01,-1.386353051030e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078928e+00,1.040676311824e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378796e+00,3.851352078537e+00,0.000000000000e+00,0.000000000000e+00,2.623484466241e-06,4.921596638442e-06,0.000000000000e+00,0.000000000000e+00,9.999999999809e-01,-9.437780390896e-02,5.012175175504e-10,-2.013476339824e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999985279e-01,1.234021365380e-05,6.836446691862e-06,5.988777917334e-07,0.000000000000e+00,0.000000000000e+00,OK,,4.172340872799e-08,-1.856124152414e-08,-5.097628981491e-09,1.856124152414e-08,5.097628981491e-09,1.856124152414e-08,6.034651900000e-09,5.079999800000e-09,1.000000000000e-06,12,4.889507667162e+00,BORIS,L0/dt-3e-13/eps-1e-06/ranks-1,4.172340872799e-08,6.182896368434e-09,R34,4.666520000000e+00,-1.386352267695e+00,-1.278842359715e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431278115e-01,-1.386352269782e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078244e+00,1.040676311626e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378799e+00,3.851352078545e+00,0.000000000000e+00,0.000000000000e+00,3.130878354180e-09,2.082081063451e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722298183e-02,3.038788696105e-10,5.079999825942e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000003789e+00,4.472000014744e-08,-1.576335493118e-08,-1.012009530581e-08,0.000000000000e+00,0.000000000000e+00,1.179576834241e+02,6.210475877844e+01,3.898592594412e+01
3.000000000000e-13,OK,,8.918676970060e-07,-8.918676973391e-07,4.009579082767e-07,8.918676973391e-07,4.009579082767e-07,8.918676973391e-07,4.066301100000e-09,1.508723600000e-06,3.000000000000e-06,0,1,3.000000000000e-06,12,5.214887542184e+00,BORIS,L0/dt-3e-13/eps-3e-06/ranks-1,8.918676970060e-07,9.567287907147e-08,R16,4.997090000000e+00,-1.386352513357e+00,-1.278842651888e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209430580173e-01,-1.386352107851e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078951e+00,1.040676311829e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378804e+00,3.851352078551e+00,0.000000000000e+00,0.000000000000e+00,1.080950603173e-07,2.402806876302e-07,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,-9.437758184191e-02,7.299840783962e-10,2.123999481372e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999989883e-01,2.397075000049e-06,-1.026278720474e-06,-5.725164312879e-07,0.000000000000e+00,0.000000000000e+00,OK,,4.326348457262e-08,-2.191837272275e-08,-7.760061591534e-09,2.191837272275e-08,7.760061591534e-09,2.191837272275e-08,2.924134300000e-10,3.694087800000e-09,3.000000000000e-06,12,4.916960916948e+00,BORIS,L0/dt-3e-13/eps-3e-06/ranks-1,4.326348457262e-08,6.396675301524e-09,R12,4.652340000000e+00,-1.386352268253e+00,-1.278842362643e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431260346e-01,-1.386352267833e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078264e+00,1.040676311630e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378809e+00,3.851352078566e+00,0.000000000000e+00,0.000000000000e+00,5.573018662531e-09,2.155428369331e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722254009e-02,1.515595899054e-09,3.694087830031e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999992291e-01,4.472000014744e-08,-1.488368017854e-08,-5.850803977268e-09,0.000000000000e+00,0.000000000000e+00,2.061479110655e+01,4.069041569009e+01,5.166942343784e+01
3.000000000000e-13,OK,,4.426869708213e-07,1.553259859955e-08,1.066849795425e-07,1.553259859955e-08,1.066849795425e-07,1.066849795425e-07,3.566330900000e-09,3.278477300000e-07,1.000000000000e-05,0,1,1.000000000000e-05,12,5.251338707982e+00,BORIS,L0/dt-3e-13/eps-1e-05/ranks-1,4.426869708213e-07,4.473226525661e-08,R52,5.027740000000e+00,-1.386352248422e+00,-1.278842293457e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431378161e-01,-1.386352259348e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352079174e+00,1.040676311878e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378914e+00,3.851352078796e+00,0.000000000000e+00,0.000000000000e+00,2.815209756433e-07,4.426869711544e-07,0.000000000000e+00,0.000000000000e+00,9.999999999871e-01,-9.437716028513e-02,4.451461394970e-10,6.396140101299e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000406e+00,8.616479811606e-07,1.236623809450e-07,-2.518518778930e-08,0.000000000000e+00,0.000000000000e+00,OK,,4.369148443040e-08,-2.079654724760e-08,-6.157132137300e-09,2.079654724760e-08,6.157132137300e-09,2.079654724760e-08,5.995244300000e-10,4.527856600000e-10,1.000000000000e-05,12,4.920673417160e+00,BORIS,L0/dt-3e-13/eps-1e-05/ranks-1,4.369148443040e-08,6.333956229432e-09,R12,4.699550000000e+00,-1.386352268042e+00,-1.278842363071e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431266587e-01,-1.386352268727e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078483e+00,1.040676311678e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378915e+00,3.851352078801e+00,0.000000000000e+00,0.000000000000e+00,6.021426667386e-09,2.117219682825e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722339709e-02,-1.756693172427e-10,-4.527856611605e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000276e+00,4.472999926008e-08,-1.348066081418e-08,-3.976905553975e-09,0.000000000000e+00,0.000000000000e+00,1.013211101872e+01,7.468835290119e-01,1.732705700698e+01
3.000000000000e-13,OK,,7.561348436269e-08,-3.993445516444e-08,-1.635848387608e-08,3.993445516444e-08,1.635848387608e-08,3.993445516444e-08,2.509165100000e-10,5.311191200000e-08,3.000000000000e-05,0,1,3.000000000000e-05,12,5.198615750065e+00,BORIS,L0/dt-3e-13/eps-3e-05/ranks-1,7.561348436269e-08,1.152517274497e-08,R12,4.978300000000e+00,-1.386352287840e+00,-1.278842394993e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431201977e-01,-1.386352259021e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352081145e+00,1.040676312311e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223379865e+00,3.851352080900e+00,0.000000000000e+00,0.000000000000e+00,5.921926469127e-08,7.438266559182e-08,0.000000000000e+00,0.000000000000e+00,9.999999999995e-01,-9.437723186508e-02,4.764443047289e-11,1.485870611061e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000143e+00,3.746024200002e-07,-1.044035274210e-09,8.944042475300e-09,0.000000000000e+00,0.000000000000e+00,OK,,4.621348437261e-08,-2.214913916429e-08,-6.721186052095e-09,2.214913916429e-08,6.721186052095e-09,2.214913916429e-08,7.518641300000e-11,2.188038600000e-10,3.000000000000e-05,12,4.936745624989e+00,BORIS,L0/dt-3e-13/eps-3e-05/ranks-1,4.621348437261e-08,6.264520804525e-09,R12,4.716810000000e+00,-1.386352268895e+00,-1.278842365593e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431269269e-01,-1.386352269046e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352080454e+00,1.040676312110e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223379868e+00,3.851352080907e+00,0.000000000000e+00,0.000000000000e+00,6.482427873122e-09,2.212379576689e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722292139e-02,3.209939361043e-11,1.219472911884e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000096e+00,4.473000103644e-08,-1.423776921972e-08,-4.487760245765e-09,0.000000000000e+00,0.000000000000e+00,1.636177955184e+00,1.802980010565e+00,2.433868628139e+00
3.000000000000e-13,OK,,6.165532526751e-08,-1.594706350553e-08,-2.065981430606e-08,1.594706350553e-08,2.065981430606e-08,2.065981430606e-08,1.113417700000e-09,6.597095900000e-08,1.000000000000e-04,0,1,1.000000000000e-04,12,5.183621833101e+00,BORIS,L0/dt-3e-13/eps-0.0001/ranks-1,6.165532526751e-08,8.841175102548e-09,R52,4.962820000000e+00,-1.386352271084e+00,-1.278842380689e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431316972e-01,-1.386352278025e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352103508e+00,1.040676317216e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223390679e+00,3.851352104811e+00,0.000000000000e+00,0.000000000000e+00,2.703820181483e-08,6.165532560058e-08,0.000000000000e+00,0.000000000000e+00,9.999999999989e-01,-9.437719534122e-02,2.290725228632e-12,3.427951991551e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000075e+00,1.291429998496e-07,-7.459317429632e-09,-3.941576396207e-08,0.000000000000e+00,0.000000000000e+00,OK,,7.624548437057e-08,-3.498803995650e-08,-1.003789629190e-08,3.498803995650e-08,1.003789629190e-08,3.498803995650e-08,1.746577500000e-09,2.256576700000e-09,1.000000000000e-04,12,4.916735917097e+00,BORIS,L0/dt-3e-13/eps-0.0001/ranks-1,7.624548437057e-08,8.191948196673e-09,R12,4.697570000000e+00,-1.386352277316e+00,-1.278842395625e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431287962e-01,-1.386352276497e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352102824e+00,1.040676317017e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223390682e+00,3.851352104818e+00,0.000000000000e+00,0.000000000000e+00,1.003760530109e-08,3.507053795981e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437721698265e-02,-2.754592946405e-11,-6.904604385360e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999792e-01,4.472000014744e-08,-1.413619063796e-08,-4.382076340097e-09,0.000000000000e+00,0.000000000000e+00,8.086423186434e-01,4.557861350723e-01,2.058181685213e+00
3.000000000000e-13,OK,,4.455265916192e-07,-1.425937062581e-07,-4.122467464909e-08,1.425937062581e-07,4.122467464909e-08,1.425937062581e-07,1.586519400000e-08,2.065165800000e-08,3.000000000000e-04,0,1,3.000000000000e-04,12,5.164110416081e+00,BORIS,L0/dt-3e-13/eps-0.0003/ranks-1,4.455265916192e-07,5.680868804768e-08,R34,4.941060000000e+00,-1.386352351339e+00,-1.278842656877e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431449884e-01,-1.386352339999e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352300167e+00,1.040676360351e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223485747e+00,3.851352315013e+00,0.000000000000e+00,0.000000000000e+00,4.155328201913e-08,1.466890578696e-07,0.000000000000e+00,0.000000000000e+00,9.999999999985e-01,-9.437715930077e-02,-2.687657777379e-12,3.555691683113e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000011e+00,4.296999911446e-08,-1.003587786660e-08,-1.034946048600e-08,0.000000000000e+00,0.000000000000e+00,OK,,4.435365905664e-07,-1.479803925662e-07,-3.897324585269e-08,1.479803925662e-07,3.897324585269e-08,1.479803925662e-07,1.588502100000e-08,2.066238800000e-08,3.000000000000e-04,12,4.863146791933e+00,BORIS,L0/dt-3e-13/eps-0.0003/ranks-1,4.435365905664e-07,5.687525018187e-08,R34,4.641480000000e+00,-1.386352350600e+00,-1.278842659336e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431445219e-01,-1.386352341579e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352299482e+00,1.040676360152e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223485750e+00,3.851352315022e+00,0.000000000000e+00,0.000000000000e+00,4.119801812624e-08,1.491878587914e-07,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437716423039e-02,2.286006955191e-12,1.160043440670e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000001e+00,4.473000103644e-08,-1.411327372110e-08,-4.378374910450e-09,0.000000000000e+00,0.000000000000e+00,1.004486667155e+00,9.635986483433e-01,1.057768572957e+00
3.000000000000e-13,OK,,5.352206590814e-06,-1.434668348096e-06,-3.681338561514e-07,1.434668348096e-06,3.681338561514e-07,1.434668348096e-06,1.764677000000e-07,2.295455200000e-07,1.000000000000e-03,0,1,1.000000000000e-03,12,5.174363541882e+00,BORIS,L0/dt-3e-13/eps-0.001/ranks-1,5.352206590814e-06,6.395844327755e-07,R34,4.955160000000e+00,-1.386353186659e+00,-1.278845661990e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209433231285e-01,-1.386353081071e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851354537157e+00,1.040676851019e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329224567154e+00,3.851354706093e+00,0.000000000000e+00,0.000000000000e+00,3.954516324093e-07,1.447394243630e-06,0.000000000000e+00,0.000000000000e+00,9.999999999988e-01,-9.437656255896e-02,2.214757902797e-12,1.934580300966e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,4.302999911943e-08,-1.855263364000e-08,-6.386408268900e-09,0.000000000000e+00,0.000000000000e+00,OK,,5.350206590649e-06,-1.433495757403e-06,-3.682045486273e-07,1.433495757403e-06,3.682045486273e-07,1.433495757403e-06,1.764529100000e-07,2.295318800000e-07,1.000000000000e-03,12,4.855404749978e+00,BORIS,L0/dt-3e-13/eps-0.001/ranks-1,5.350206590649e-06,6.393567323986e-07,R34,4.633170000000e+00,-1.386353184703e+00,-1.278845659808e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209433235448e-01,-1.386353082287e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851354536467e+00,1.040676850819e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329224567157e+00,3.851354706100e+00,0.000000000000e+00,0.000000000000e+00,3.957193679295e-07,1.448243906329e-06,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437656376232e-02,2.905437950134e-12,3.285555555257e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,4.472999926008e-08,-1.413831993000e-08,-4.382373769900e-09,0.000000000000e+00,0.000000000000e+00,1.000373817372e+00,1.000817993836e+00,9.998080075975e-01
3.000000000000e-13,OK,,4.848826659121e-05,-1.273465202674e-05,-3.262171804775e-06,1.273465202674e-05,3.262171804775e-06,1.273465202674e-05,1.587780100000e-06,2.065460900000e-06,3.000000000000e-03,0,1,3.000000000000e-03,12,5.162362833042e+00,BORIS,L0/dt-3e-13/eps-0.003/ranks-1,4.848826659121e-05,5.763027783292e-06,R34,4.943060000000e+00,-1.386360518466e+00,-1.278872038929e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209448975441e-01,-1.386359594071e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851374203198e+00,1.040681164625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329234074142e+00,3.851375726809e+00,0.000000000000e+00,0.000000000000e+00,3.512752576006e-06,1.286918685863e-05,0.000000000000e+00,0.000000000000e+00,9.999999999989e-01,-9.437128585702e-02,-9.998308456439e-13,-3.447107816958e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999987e-01,4.302000000678e-08,-1.415305379000e-08,-3.992253482000e-09,0.000000000000e+00,0.000000000000e+00,OK,,4.848625659015e-05,-1.273485230982e-05,-3.262603301740e-06,1.273485230982e-05,3.262603301740e-06,1.273485230982e-05,1.588019700000e-06,2.065703700000e-06,3.000000000000e-03,12,4.843127459055e+00,BORIS,L0/dt-3e-13/eps-0.003/ranks-1,4.848625659015e-05,5.762843523552e-06,R34,4.623070000000e+00,-1.386360517622e+00,-1.278872037639e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209448974732e-01,-1.386359594004e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851374202506e+00,1.040681164424e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329234074145e+00,3.851375726816e+00,0.000000000000e+00,0.000000000000e+00,3.512392923205e-06,1.286859826277e-05,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437128476719e-02,6.955022690591e-14,1.195308969825e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,4.472000014744e-08,-1.413849394000e-08,-4.382880053000e-09,0.000000000000e+00,0.000000000000e+00,1.000041455068e+00,9.999842728384e-01,9.998677445815e-01
3.000000000000e-13,OK,,5.392263965902e-04,-1.413134434226e-04,-3.619259592333e-05,1.413134434226e-04,3.619259592333e-05,1.413134434226e-04,1.764242000000e-05,2.294905300000e-05,1.000000000000e-02,0,1,1.000000000000e-02,12,5.143820749829e+00,BORIS,L0/dt-3e-13/eps-0.01/ranks-1,5.392263965902e-04,6.405037264648e-05,R34,4.924770000000e+00,-1.386443939799e+00,-1.279172113123e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209628044742e-01,-1.386433673840e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851597934357e+00,1.040730238438e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329342230944e+00,3.851614869815e+00,0.000000000000e+00,0.000000000000e+00,3.896855911467e-05,1.427865168627e-04,0.000000000000e+00,0.000000000000e+00,9.999999999989e-01,-9.431122366568e-02,-6.900548240189e-14,3.623040449451e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.303000089578e-08,-1.460697999998e-08,-4.664394260001e-09,0.000000000000e+00,0.000000000000e+00,OK,,5.392243765900e-04,-1.413132472428e-04,-3.619261415416e-05,1.413132472428e-04,3.619261415416e-05,1.413132472428e-04,1.764248100000e-05,2.294911400000e-05,1.000000000000e-02,12,4.872305332916e+00,BORIS,L0/dt-3e-13/eps-0.01/ranks-1,5.392243765900e-04,6.405020471950e-05,R34,4.652020000000e+00,-1.386443939407e+00,-1.279172112492e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209628044989e-01,-1.386433673883e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851597933661e+00,1.040730238236e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329342230945e+00,3.851614869817e+00,0.000000000000e+00,0.000000000000e+00,3.896824378784e-05,1.427862398884e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.431122382367e-02,1.762589347557e-13,6.002221871555e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999995e-01,4.475000103810e-08,-1.414123989999e-08,-4.383682590001e-09,0.000000000000e+00,0.000000000000e+00,1.000003746122e+00,1.000001388262e+00,9.999994962831e-01
