variable,fixed_variable,fixed_value,richardson_levels,coarse,fine,metric,order
epsilon,dt_s,1.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,abs_R16,-1.244518991552e-01
epsilon,dt_s,1.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,abs_R26,3.069013307385e-01
epsilon,dt_s,1.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,difference_from_finest_dt,-1.188647600973e+00
epsilon,dt_s,1.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,scaled_max_error,-4.732644524319e-01
epsilon,dt_s,1.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,abs_R16,7.317688806388e-01
epsilon,dt_s,1.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,abs_R26,3.848765354422e-01
epsilon,dt_s,1.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,difference_from_finest_dt,-1.055463956417e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-01,3.000000000000e-02,scaled_max_error,2.011033800323e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-01,3.000000000000e-02,abs_R16,2.014300185212e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-01,3.000000000000e-02,abs_R26,2.013407995010e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-01,3.000000000000e-02,difference_from_finest_dt,1.709308472314e-02
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-02,1.000000000000e-02,scaled_max_error,2.008211468024e+00
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-02,1.000000000000e-02,abs_R16,1.992398543844e+00
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-02,1.000000000000e-02,abs_R26,1.990713589646e+00
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-02,1.000000000000e-02,difference_from_finest_dt,1.370920943571e-03
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-02,3.000000000000e-03,scaled_max_error,2.079054990674e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-02,3.000000000000e-03,abs_R16,1.911497294827e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-02,3.000000000000e-03,abs_R26,1.896724777146e+00
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-02,3.000000000000e-03,difference_from_finest_dt,1.402652998921e-04
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-03,1.000000000000e-03,scaled_max_error,1.652077019772e+00
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-03,1.000000000000e-03,abs_R16,1.420591383496e+00
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-03,1.000000000000e-03,abs_R26,1.355702061179e+00
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-03,1.000000000000e-03,difference_from_finest_dt,2.087938937130e-04
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-03,3.000000000000e-04,scaled_max_error,4.176324607280e-01
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-03,3.000000000000e-04,abs_R16,4.640601531523e-01
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-03,3.000000000000e-04,abs_R26,4.111002493411e-01
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-03,3.000000000000e-04,difference_from_finest_dt,-1.766675281947e-04
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-04,1.000000000000e-04,scaled_max_error,-8.667738430341e-02
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-04,1.000000000000e-04,abs_R16,6.244176679216e-02
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-04,1.000000000000e-04,abs_R26,5.198217627051e-02
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-04,1.000000000000e-04,difference_from_finest_dt,1.803217270941e-04
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-04,3.000000000000e-05,scaled_max_error,-8.542629979920e-03
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-04,3.000000000000e-05,abs_R16,5.647016861350e-03
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-04,3.000000000000e-05,abs_R26,8.199910252742e-03
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-04,3.000000000000e-05,difference_from_finest_dt,2.251924334924e-05
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-05,1.000000000000e-05,scaled_max_error,-1.014875447852e-03
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-05,1.000000000000e-05,abs_R16,-1.326873389649e-02
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-05,1.000000000000e-05,abs_R26,8.240559438861e-03
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-05,1.000000000000e-05,difference_from_finest_dt,-1.974088590865e-04
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,scaled_max_error,-8.492396601788e-05
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,abs_R16,9.229876587473e-03
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,abs_R26,6.110671099828e-02
epsilon,dt_s,3.000000000000e-12,0,1.000000000000e-05,3.000000000000e-06,difference_from_finest_dt,-1.695392636930e-01
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,scaled_max_error,-7.597018364605e-06
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,abs_R16,-1.248475009249e-02
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,abs_R26,-1.711110542423e-01
epsilon,dt_s,3.000000000000e-12,0,3.000000000000e-06,1.000000000000e-06,difference_from_finest_dt,-5.516877337436e-01
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,scaled_max_error,2.018652756362e+00
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,abs_R16,2.004953498738e+00
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,abs_R26,2.002404939743e+00
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,difference_from_finest_dt,1.029902291480e-02
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,scaled_max_error,2.085264136651e+00
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,abs_R16,1.907843432684e+00
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,abs_R26,1.892232670291e+00
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,difference_from_finest_dt,6.071526654365e-03
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,scaled_max_error,1.589913302239e+00
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,abs_R16,1.379291098684e+00
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,abs_R26,1.313606248816e+00
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,difference_from_finest_dt,-3.853901366378e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,scaled_max_error,3.660536527256e-01
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,abs_R16,4.273235880657e-01
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,abs_R26,3.775207322354e-01
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,difference_from_finest_dt,1.655065360600e-05
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,scaled_max_error,-8.061695018358e-02
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,abs_R16,5.862343118758e-02
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,abs_R26,5.003377464358e-02
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,difference_from_finest_dt,2.985209647616e-04
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,scaled_max_error,-7.724784316669e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,abs_R16,5.878623292275e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,abs_R26,4.988484169225e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,difference_from_finest_dt,-3.249319985190e-04
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,scaled_max_error,-7.643097994987e-04
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,abs_R16,5.760473415719e-04
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,abs_R26,6.039705306101e-04
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,difference_from_finest_dt,7.785188825140e-07
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,scaled_max_error,-7.371918250113e-05
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,abs_R16,-1.976967577549e-04
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,abs_R26,1.413416905979e-04
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,difference_from_finest_dt,-3.412847767508e-07
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,scaled_max_error,3.986452686603e-03
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,abs_R16,7.639899443200e-04
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,abs_R26,-1.737642721276e-03
epsilon,dt_s,1.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,difference_from_finest_dt,3.993677666093e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,scaled_max_error,-4.377810407600e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,abs_R16,-4.850032636216e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,abs_R26,-7.725320266204e-03
epsilon,dt_s,1.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,difference_from_finest_dt,-4.376513818664e-03
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,scaled_max_error,2.085368926942e+00
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,abs_R16,1.928833298091e+00
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,abs_R26,1.913491554534e+00
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-01,3.000000000000e-02,difference_from_finest_dt,1.420972584915e-02
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,scaled_max_error,1.670144022832e+00
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,abs_R16,1.432335025212e+00
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,abs_R26,1.367302651499e+00
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-02,1.000000000000e-02,difference_from_finest_dt,7.535285961383e-04
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,scaled_max_error,4.498148197032e-01
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,abs_R16,4.730213212431e-01
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,abs_R26,4.193897356375e-01
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-02,3.000000000000e-03,difference_from_finest_dt,1.347014520383e-04
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,scaled_max_error,-9.130319463920e-02
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,abs_R16,6.356702466617e-02
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,abs_R26,5.413322342952e-02
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-03,1.000000000000e-03,difference_from_finest_dt,1.297783612773e-05
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,scaled_max_error,-8.468402049371e-03
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,abs_R16,6.862392058181e-03
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,abs_R26,5.813262122168e-03
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-03,3.000000000000e-04,difference_from_finest_dt,5.009205833760e-04
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,scaled_max_error,-1.406901669262e-03
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,abs_R16,6.595979958134e-04
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,abs_R26,5.604547765868e-04
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-04,1.000000000000e-04,difference_from_finest_dt,-5.473283165179e-04
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,scaled_max_error,-8.911376016252e-05
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,abs_R16,7.126496090854e-05
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,abs_R26,5.259698134835e-05
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-04,3.000000000000e-05,difference_from_finest_dt,9.081633361917e-08
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,scaled_max_error,2.922127474672e-05
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,abs_R16,-3.280217304006e-05
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,abs_R26,-2.474511202961e-05
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-05,1.000000000000e-05,difference_from_finest_dt,3.778014616462e-05
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,scaled_max_error,-8.900265484371e-07
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,abs_R16,1.590818675373e-02
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,abs_R26,1.443915886506e-02
epsilon,dt_s,3.000000000000e-11,0,1.000000000000e-05,3.000000000000e-06,difference_from_finest_dt,-1.816208553805e-08
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,scaled_max_error,-3.789985272865e-05
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,abs_R16,1.732358588010e-04
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,abs_R26,1.766562165586e-04
epsilon,dt_s,3.000000000000e-11,0,3.000000000000e-06,1.000000000000e-06,difference_from_finest_dt,-3.778014887438e-05
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,scaled_max_error,4.014800167959e+00
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,abs_R16,4.030909512510e+00
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,abs_R26,4.029853851341e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,scaled_max_error,4.166986217569e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,abs_R16,3.620792468155e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,abs_R26,3.518880855960e+00
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,scaled_max_error,5.995868377659e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,abs_R16,-3.406016510008e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,abs_R26,4.951219631027e-01
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,scaled_max_error,-9.026178243709e-01
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,abs_R16,-8.458727341361e-01
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,abs_R26,-1.563380644335e+00
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,scaled_max_error,-1.710379304386e+00
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,abs_R16,-1.744025517429e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,abs_R26,-1.474552853099e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,scaled_max_error,-5.304090588079e-01
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,abs_R16,-2.270436062030e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,abs_R26,-8.489775791819e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,scaled_max_error,-1.420737569817e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,abs_R16,3.184727534780e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,abs_R26,-1.858562119749e-01
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,scaled_max_error,-2.307108351479e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,abs_R16,-2.385832790619e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,abs_R26,-2.281035742107e+00
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,scaled_max_error,-4.395833176580e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,abs_R16,-7.156342774774e-01
epsilon,dt_s,1.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,abs_R26,1.299013029289e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,scaled_max_error,-7.946329945091e-01
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,abs_R16,3.379588119176e+00
epsilon,dt_s,1.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,abs_R26,-2.003219679677e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,scaled_max_error,3.991504145216e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,abs_R16,4.076071617485e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,abs_R26,4.081592063287e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-01,3.000000000000e-02,difference_from_finest_dt,0.000000000000e+00
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,scaled_max_error,2.981163978133e+00
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,abs_R16,2.447668882500e+00
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,abs_R26,2.222296153141e+00
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-02,1.000000000000e-02,difference_from_finest_dt,1.908907326107e-03
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,scaled_max_error,2.335835849532e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,abs_R16,-2.139087307484e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,abs_R26,-2.362972114067e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-02,3.000000000000e-03,difference_from_finest_dt,-3.865849365155e-03
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,scaled_max_error,-7.722167296167e-02
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,abs_R16,-2.064064721381e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,abs_R26,-1.878543050251e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-03,1.000000000000e-03,difference_from_finest_dt,-2.772359513471e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,scaled_max_error,-8.464230763496e-02
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,abs_R16,-3.036836871094e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,abs_R26,1.791069652254e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-03,3.000000000000e-04,difference_from_finest_dt,-7.332073670105e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,scaled_max_error,4.992342831041e-02
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,abs_R16,3.218211608584e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,abs_R26,-1.376619715767e+00
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-04,1.000000000000e-04,difference_from_finest_dt,-7.189289138951e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,scaled_max_error,-1.505600005454e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,abs_R16,-1.042426574355e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,abs_R26,-2.207709351949e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-04,3.000000000000e-05,difference_from_finest_dt,-2.238113560637e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,scaled_max_error,7.084900912155e-02
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,abs_R16,-9.676632492472e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,abs_R26,-9.543233142912e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-05,1.000000000000e-05,difference_from_finest_dt,-2.176406879368e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,scaled_max_error,-1.474871786220e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,abs_R16,-1.474871785082e+00
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,abs_R26,-7.612198872088e-01
epsilon,dt_s,3.000000000000e-13,1,1.000000000000e-05,3.000000000000e-06,difference_from_finest_dt,-4.829637367473e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,scaled_max_error,-1.973695944833e+00
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,abs_R16,-5.602288553422e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,abs_R26,-9.443428629835e-01
epsilon,dt_s,3.000000000000e-13,1,3.000000000000e-06,1.000000000000e-06,difference_from_finest_dt,-2.236500154005e-01
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-01,3.000000000000e-02,scaled_max_error,3.765382604379e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-01,3.000000000000e-02,abs_R16,4.923451216281e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-01,3.000000000000e-02,abs_R26,5.353439643459e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-01,3.000000000000e-02,difference_from_finest_dt,-5.326463431049e-04
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-02,1.000000000000e-02,scaled_max_error,1.195125387270e+00
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-02,1.000000000000e-02,abs_R16,-6.212007885880e-01
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-02,1.000000000000e-02,abs_R26,-1.274838496362e+00
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-02,1.000000000000e-02,difference_from_finest_dt,1.716461067369e-04
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-02,3.000000000000e-03,scaled_max_error,2.842878401266e-02
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-02,3.000000000000e-03,abs_R16,-1.522304024691e-02
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-02,3.000000000000e-03,abs_R26,-1.141655638436e-02
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-02,3.000000000000e-03,difference_from_finest_dt,-2.819041592540e-04
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-03,1.000000000000e-03,scaled_max_error,2.589805136630e-04
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-03,1.000000000000e-03,abs_R16,-4.048317036736e-03
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-03,1.000000000000e-03,abs_R26,-4.781775157365e-03
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-03,1.000000000000e-03,difference_from_finest_dt,0.000000000000e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-03,3.000000000000e-04,scaled_max_error,1.575536109296e-05
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-03,3.000000000000e-04,abs_R16,-8.286573499671e-03
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-03,3.000000000000e-04,abs_R26,3.878430662733e-02
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-03,3.000000000000e-04,difference_from_finest_dt,6.263710062981e-05
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-04,1.000000000000e-04,scaled_max_error,-1.726635180940e-05
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-04,1.000000000000e-04,abs_R16,5.381985296843e-03
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-04,1.000000000000e-04,abs_R26,-5.885218087507e-02
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-04,1.000000000000e-04,difference_from_finest_dt,0.000000000000e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-04,3.000000000000e-05,scaled_max_error,0.000000000000e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-04,3.000000000000e-05,abs_R16,-2.147400921201e-01
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-04,3.000000000000e-05,abs_R26,-2.014353765911e-01
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-04,3.000000000000e-05,difference_from_finest_dt,7.830441004570e-05
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-05,1.000000000000e-05,scaled_max_error,-2.647299732071e-01
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-05,1.000000000000e-05,abs_R16,-3.239886941576e-01
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-05,1.000000000000e-05,abs_R26,-2.885357326653e-02
epsilon,dt_s,1.000000000000e-12,1,3.000000000000e-05,1.000000000000e-05,difference_from_finest_dt,-1.973869015788e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-05,3.000000000000e-06,scaled_max_error,1.688638970859e-01
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-05,3.000000000000e-06,abs_R16,2.389758599421e+00
epsilon,dt_s,1.000000000000e-12,1,1.000000000000e-05,3.000000000000e-06,abs_R26,1.013256268538e+00
