time_s,energy_MeV
9.624876604108385e-06,269.6131333467782
9.645442579758158e-06,269.9653798135068
9.66600855540793e-06,270.7991756411005
9.686574531057703e-06,271.6328310609944
9.707140506707476e-06,271.63283106113437
9.727706482357248e-06,272.4672677639283
9.748272458007021e-06,273.3016409297482
9.768838433656794e-06,272.82118031211945
9.789404409306567e-06,273.6553649665712
9.80997038495634e-06,274.49016147581693
9.830536360606112e-06,274.4901614760528
9.851102336255885e-06,275.3250532846669
9.871668311905658e-06,276.1598044488883
9.89223428755543e-06,275.6801667520461
9.912800263205203e-06,276.51543494942
9.933366238854976e-06,277.35065228228785
9.953932214504748e-06,278.18588974775366
9.974498190154521e-06,278.1858897482782
9.995064165804294e-06,279.02164811625795
1.0015630141454067e-05,279.38341282512727
1.003619611710384e-05,279.3834128251473
1.0056762092753612e-05,280.21897394981045
1.0077328068403385e-05,281.05514221272085
1.0097894044053158e-05,281.0551422132636
1.011846001970293e-05,281.41811487883285
1.0139025995352703e-05,282.2540895590154
1.0159591971002476e-05,283.0905373089408
1.0180157946652248e-05,283.09053730907846
1.0200723922302021e-05,283.9269698433242
1.0221289897951794e-05,284.76337553256707
1.0241855873601567e-05,284.29214862978546
1.026242184925134e-05,285.1289448556157
1.0282987824901112e-05,285.96561472940687
1.0303553800550885e-05,285.9656147296187
1.0324119776200658e-05,286.80238514394273
1.034468575185043e-05,287.63953300209266
1.0365251727500203e-05,287.1743686623084
1.0385817703149976e-05,288.01131077380063
1.0406383678799748e-05,288.8483295107219
1.0426949654449521e-05,289.68577112867206
1.0447515630099294e-05,289.6857711291737
1.0468081605749067e-05,290.5230209144053
1.048864758139884e-05,290.8950944404705
1.0509213557048612e-05,290.89509444049713
1.0529779532698385e-05,291.7327297578082
1.0550345508348158e-05,292.57025883325866
1.057091148399793e-05,292.5702588338051
1.0591477459647703e-05,292.94623157750704
1.0612043435297476e-05,293.78408680101364
1.0632609410947248e-05,293.7840868010267
1.0653175386597021e-05,294.62178884559904
1.0673741362246794e-05,295.45967255452814
1.0694307337896567e-05,296.2977465380017
1.071487331354634e-05,295.8414797389495
1.0735439289196112e-05,296.6793710831894
1.0756005264845885e-05,297.5174285975718
1.0776571240495658e-05,297.5174285977797
1.079713721614543e-05,298.35568295917324
1.0817703191795203e-05,299.1937890874952
1.0838269167444976e-05,298.7368100508145
1.0858835143094748e-05,299.5750664489178
1.0879401118744521e-05,300.41343033449715
1.0899967094394294e-05,301.2517297202058
1.0920533070044067e-05,301.2517297207306
1.094109904569384e-05,302.0901696602025
1.0961665021343612e-05,302.4774953071879
1.0982230996993385e-05,302.47749530722353
1.1002796972643158e-05,303.3159161052623
1.102336294829293e-05,304.15448800200045
1.1043928923942703e-05,304.1544880025382
1.1064494899592476e-05,304.5452225241644
1.1085060875242248e-05,305.38376076295623
1.1105626850892021e-05,305.38376076297493
1.1126192826541794e-05,306.22242118814927
1.1146758802191567e-05,307.0610701447702
1.116732477784134e-05,307.8997306783834
1.1187890753491112e-05,307.45243726680917
1.1208456729140885e-05,308.29117738862936
1.1229022704790658e-05,309.1298666248118
1.124958868044043e-05,309.1298666250058
1.1270154656090203e-05,309.96862043383294
1.1290720631739976e-05,310.8074135911838
1.1311286607389748e-05,310.3673670864332
1.1331852583039521e-05,311.20606301584814
1.1352418558689294e-05,312.0448711074583
1.1372984534339067e-05,312.04487110775955
1.139355050998884e-05,312.8836800871173
1.1414116485638612e-05,313.7223964756604
1.1434682461288385e-05,314.12162007074795
1.1455248436938158e-05,314.12162007079587
1.147581441258793e-05,314.9604271305833
1.1496380388237703e-05,315.7991701130809
1.1516946363887476e-05,315.79917011363824
1.1537512339537248e-05,316.20252836452875
1.1558078315187021e-05,317.0412855573106
1.1578644290836794e-05,317.0412855573337
1.1599210266486567e-05,317.8800416037328
1.161977624213634e-05,318.7188650964076
1.1640342217786112e-05,319.5575551612843
1.1660908193435885e-05,319.12771849641194
1.1681474169085658e-05,319.96644310028364
1.170204014473543e-05,320.80523039136864
1.1722606120385203e-05,320.8052303915726
1.1743172096034976e-05,321.64384623290977
1.1763738071684748e-05,322.4825482687307
1.1784304047334521e-05,322.05226320340546
1.1804870022984294e-05,322.8909613703093
1.1825435998634067e-05,323.729512846388
1.184600197428384e-05,323.7295128466744
1.1866567949933612e-05,324.56818411975695
1.1887133925583385e-05,325.4067608562084
1.1907699901233158e-05,325.82253210299376
1.192826587688293e-05,325.8225321030484
1.1948831852532703e-05,326.6611642496257
1.1969397828182476e-05,327.4995926907803
1.1989963803832248e-05,327.49959269138265
1.2010529779482021e-05,327.91629151112517
1.2031095755131794e-05,328.75481144543204
1.2051661730781567e-05,328.7548114454564
1.207222770643134e-05,329.59311217099884
1.2092793682081112e-05,330.4313370939186
1.2113359657730885e-05,330.43133709453446
1.2133925633380658e-05,330.85198523815626
1.215449160903043e-05,331.69008297141926
1.2175057584680203e-05,332.5282503891807
1.2195623560329976e-05,332.52825038937095
1.2216189535979748e-05,333.36644551469885
1.2236755511629521e-05,334.2043267971236
1.2257321487279294e-05,333.79253687366736
1.2277887462929067e-05,334.6305744859977
1.229845343857884e-05,335.46859967789675
1.2319019414228612e-05,335.46859967819404
1.2339585389878385e-05,336.3062785179721
1.2360151365528158e-05,337.1441837872364
1.238071734117793e-05,337.56984100580826
1.2401283316827703e-05,337.56984100586624
1.2421849292477476e-05,338.4073786280637
1.2442415268127248e-05,339.24513530485314
1.2462981243777021e-05,339.24513530547773
1.2483547219426794e-05,340.0826014144898
1.2504113195076567e-05,340.5160408947563
1.252467917072634e-05,340.5160408947834
1.2545245146376112e-05,341.3536544930316
1.2565811122025885e-05,342.1908135244641
1.2586377097675658e-05,342.1908135251095
1.260694307332543e-05,342.624046052463
1.2627509048975203e-05,343.46139194429566
1.2648075024624976e-05,344.2983094806178
1.2668641000274748e-05,344.29830948079797
1.2689206975924521e-05,345.1353007699164
1.2709772951574294e-05,345.9723229996289
1.2730338927224067e-05,345.57444930620545
1.275090490287384e-05,346.4110421910788
1.2771470878523612e-05,347.2479333896515
1.2792036854173385e-05,347.247933389919
1.2812602829823158e-05,348.084588581972
1.283316880547293e-05,348.92088127025477
1.2853734781122703e-05,348.5267560113985
1.2874300756772476e-05,349.3634220363004
1.2894866732422248e-05,350.19975539229887
1.2915432708072021e-05,351.0358044125906
1.2935998683721794e-05,351.0358044132375
1.2956564659371567e-05,351.87219573598355
1.297713063502134e-05,352.31586840074857
1.2997696610671112e-05,352.315868400779
1.3018262586320885e-05,353.15178115753247
1.3038828561970658e-05,353.9878320476261
1.305939453762043e-05,353.9878320482997
1.3079960513270203e-05,354.43856577457706
1.3100526488919976e-05,355.2742524814466
1.3121092464569748e-05,356.1099685304776
1.3141658440219521e-05,356.1099685306551
